"Time_Window","Outcome_Type","Outcome_Parameter","N","Pearson_r","Pearson_p","Pearson_CI_Lower","Pearson_CI_Upper","Spearman_rho","Spearman_p","Effect_Size","Primary_Cluster","Primary_Cluster_N","Primary_Cluster_Mean_Outcome","Primary_Cluster_Median_Outcome","Selection_Reason","Total_Clusters","Cluster_Comparison","Best_Outcome_Cluster","Most_Patients_Cluster","Highest_Membership_Cluster","Outcome_Conflict","Parameter_Type","Pearson_p_FDR","Spearman_p_FDR","Abs_Pearson_r","Significant_Pearson","Significant_Pearson_FDR","Significant_Spearman","Significant_Spearman_FDR"
"late_recovery","OCTA","PA_DCP_0_6_improvement",12,0.251159661661833,0.431034227242437,-0.377097081643752,0.72111857267297,0.0213944874696201,0.947381622792988,"Small",2,8,0.024,0.492,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=0.024±1.341,rank:1/1/1); C1(n=4,mem=0.333,out=-0.732±1.768,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.656717890026854,0.947381622792988,0.251159661661833,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","PA_SVP_0_6_improvement",12,0.250248515200696,0.432763726699584,-0.377930774133967,0.720651574541172,0.0320917312044301,0.9211326020732,"Small",2,8,-0.32,-0.174,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.32±0.944,rank:1/1/1); C1(n=4,mem=0.333,out=-0.991±1.965,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.656717890026854,0.947381622792988,0.250248515200696,FALSE,FALSE,FALSE,FALSE
"baseline","VA","vision_improvement_1m",14,0.248691893265375,0.39124988949022,-0.324736911306623,0.688432201573064,0.377602025885918,0.183171071275896,"Small",2,9,0.197,0.2,"Best outcome & Most patients",2,"C2(n=9,mem=0.909,out=0.197±0.163,rank:1/1/2); C1(n=5,mem=0.91,out=0.14±0.152,rank:2/2/1)",2,2,1,FALSE,"Vision",0.73293829454321,0.362554435389446,0.248691893265375,FALSE,FALSE,FALSE,FALSE
"baseline","OCTA","PA_Choroid_0_6_improvement",11,-0.246066351979766,0.465777013443348,-0.73713374861665,0.415077921933822,-0.441553064264468,0.173952800397489,"Small",1,3,0.224,0.004,"Best outcome & Highest membership",2,"C2(n=8,mem=0.909,out=-0.186±0.686,rank:2/1/2); C1(n=3,mem=0.91,out=0.224±0.494,rank:1/2/1)",1,2,1,TRUE,"BloodFlow",0.815109773525859,0.813292842172646,0.246066351979766,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_SVP_0_21_improvement",12,0.24396081749068,0.444790207438137,-0.383656333940625,0.717417204871621,0.0143678679973709,0.96465130536061,"Small",2,6,-2.13,-1.758,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.935,out=-2.238±4.325,rank:2/1.5/1); C2(n=6,mem=0.92,out=-2.13±2.489,rank:1/1.5/2)",2,1,1,TRUE,"BloodFlow",0.988476901210459,0.982322003908405,0.24396081749068,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_Retina_0_21_improvement",11,0.239258342657503,0.478594040870499,-0.421047565536605,0.733812799657006,0.514976548656307,0.10500953321616,"Small",2,8,3.089,-2.812,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=3.089±51.485,rank:1/1/1); C1(n=3,mem=0.333,out=-18.888±14.833,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.280025421909759,0.239258342657503,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_GCL.IPL_0_21_improvement",11,0.227731021663557,0.500649766662567,-0.431026600330622,0.728135355347816,0.436810465378118,0.179168605324754,"Small",2,8,0.884,-1.055,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=0.884±8.939,rank:1/1/1); C1(n=3,mem=0.333,out=-2.751±2.122,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.281844990247826,0.227731021663557,FALSE,FALSE,FALSE,FALSE
"late_recovery","VA","vision_improvement_1w",12,0.227212816782769,0.477587761613221,-0.39867516596384,0.708701336554435,0.330718913883074,0.293724019850908,"Small",2,6,0.133,0.15,"Best outcome & Highest membership",2,"C1(n=6,mem=0.333,out=0.066±0.15,rank:2/1.5/2); C2(n=6,mem=0.343,out=0.133±0.175,rank:1/1.5/1)",2,1,2,TRUE,"Vision",0.477587761613221,0.293724019850908,0.227212816782769,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_Choroid_0_6_improvement",12,0.225300481850093,0.481401732607942,-0.400368967054961,0.707696696073536,0.269397524950704,0.397135421687518,"Small",1,6,0.05,-0.012,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=0.05±0.3,rank:1/1.5/1); C2(n=6,mem=0.92,out=-1.074±2.242,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.941971807305655,0.225300481850093,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","PA_Choroid_0_21_improvement",12,-0.221544892163903,0.488932204029448,-0.705718012357512,0.403682986847867,-0.204534280556506,0.523693870827467,"Small",1,7,0.289,2.353,"Best outcome & Most patients",2,"C1(n=7,mem=0.5,out=0.289±8.643,rank:1/1/2); C2(n=5,mem=0.512,out=-3.129±7.275,rank:2/2/1)",1,1,2,FALSE,"BloodFlow",0.644602944474826,0.789157769614539,0.221544892163903,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","PA_ICP_0_6_improvement",12,0.221223641933889,0.489578819373605,-0.403965705821859,0.705548405892762,0.0213944874696201,0.947381622792988,"Small",2,8,-0.142,-0.036,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.142±0.934,rank:1/1/1); C1(n=4,mem=0.333,out=-0.673±1.672,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.656717890026854,0.947381622792988,0.221223641933889,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","PA_ICP_0_6_improvement",12,-0.219183169928604,0.493694911178283,-0.70446982642065,0.405758656268434,-0.0944004371799258,0.770424711334465,"Small",1,7,-0.11,-0.094,"Best outcome & Most patients",2,"C1(n=7,mem=0.5,out=-0.11±0.815,rank:1/1/2); C2(n=5,mem=0.512,out=-0.612±1.623,rank:2/2/1)",1,1,2,FALSE,"BloodFlow",0.644602944474826,0.789157769614539,0.219183169928604,FALSE,FALSE,FALSE,FALSE
"acute_recovery","VA","vision_improvement_1m",15,0.217701964473506,0.435727899326821,-0.331533728929376,0.656726281436008,0.20948960993009,0.45365405564997,"Small",2,8,0.187,0.2,"Best outcome & Most patients",2,"C2(n=8,mem=0.512,out=0.187±0.171,rank:1/1/1); C1(n=7,mem=0.5,out=0.111±0.192,rank:2/2/2)",2,2,2,FALSE,"Vision",0.500417111902484,0.517230563276641,0.217701964473506,FALSE,FALSE,FALSE,FALSE
"acute_recovery","VA","vision_improvement_1w",12,0.21586713761578,0.500417111902484,-0.408662210004385,0.702712200113403,0.207658605406892,0.517230563276641,"Small",2,6,0.132,0.148,"Best outcome & Highest membership",2,"C1(n=6,mem=0.5,out=0.067±0.216,rank:2/1.5/2); C2(n=6,mem=0.512,out=0.132±0.081,rank:1/1.5/1)",2,1,2,TRUE,"Vision",0.500417111902484,0.517230563276641,0.21586713761578,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","PA_SVP_0_6_improvement",12,-0.212896400260667,0.506473742087364,-0.701132530981874,0.411252728315884,-0.0944004371799258,0.770424711334465,"Small",1,7,-0.317,-0.415,"Best outcome & Most patients",2,"C1(n=7,mem=0.5,out=-0.317±0.97,rank:1/1/2); C2(n=5,mem=0.512,out=-0.861±1.769,rank:2/2/1)",1,1,2,FALSE,"BloodFlow",0.644602944474826,0.789157769614539,0.212896400260667,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","Thickness_Retina_0_6_improvement",11,0.211060486382016,0.533305430680113,-0.44517854348558,0.719801495830391,0.132018521913694,0.698801945549836,"Small",2,4,17.477,-32.981,"Best outcome & Highest membership",2,"C1(n=7,mem=0.5,out=-16.477±63.746,rank:2/1/2); C2(n=4,mem=0.512,out=17.477±113.371,rank:1/2/1)",2,1,2,TRUE,"Thickness",0.609491920777272,0.825183697925745,0.211060486382016,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","PA_ICP_0_6_improvement",12,0.209995339472168,0.512419381865162,-0.413772794788354,0.699585272622308,0.415665481546947,0.178994967596139,"Small",1,6,0.275,0.162,"Best outcome & Most patients",2,"C1(n=6,mem=0.942,out=0.275±0.782,rank:1/1.5/1); C2(n=6,mem=0.909,out=-0.913±1.262,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.797096816234696,0.626482386586487,0.209995339472168,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","VD_ICP_0_6_improvement",12,-0.20825894617783,0.515992627878243,-0.698656979068872,0.415276589417999,-0.0606177144972569,0.851552046835456,"Small",1,4,0.528,-0.564,"Best outcome (conflicts with patient count)",2,"C2(n=8,mem=0.343,out=-1.95±5.783,rank:2/1/1); C1(n=4,mem=0.333,out=0.528±6.56,rank:1/2/2)",1,2,2,TRUE,"BloodFlow",0.656717890026854,0.947381622792988,0.20825894617783,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","VD_ICP_0_6_improvement",12,-0.206794774993975,0.519014093148545,-0.69787293298126,0.416541984676026,-0.0933911419829107,0.772822081225298,"Small",2,6,0.168,-0.552,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.935,out=-2.416±6.694,rank:2/1.5/1); C2(n=6,mem=0.92,out=0.168±5.205,rank:1/1.5/2)",2,1,1,TRUE,"BloodFlow",0.988476901210459,0.982322003908405,0.206794774993975,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_OuterRetina_0_21_improvement",11,0.206449341558923,0.542490894925267,-0.449035996936709,0.717470127095485,0.41841844578325,0.2002892066747,"Small",2,8,0.147,-1.185,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=0.147±19.463,rank:1/1/1); C1(n=3,mem=0.333,out=-6.945±5.822,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.281844990247826,0.206449341558923,FALSE,FALSE,FALSE,FALSE
"baseline","OCTA","PA_SVP_0_21_improvement",11,-0.199454039567353,0.55654775595818,-0.713911348835472,0.454841636289913,-0.056368476289081,0.869247716876944,"Small",1,3,-1.721,-0.118,"Best outcome & Highest membership",2,"C2(n=8,mem=0.909,out=-2.495±3.713,rank:2/1/2); C1(n=3,mem=0.91,out=-1.721±3.564,rank:1/2/1)",1,2,1,TRUE,"BloodFlow",0.825461929573811,0.869247716876944,0.199454039567353,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","Thickness_INL_0_6_improvement",11,-0.196820497564352,0.561877234184224,-0.712564643551385,0.457012987744023,-0.254276069047926,0.450532808196259,"Small",1,6,3.395,-0.999,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=3.395±14.426,rank:1/1/1); C2(n=5,mem=0.92,out=0.374±8.544,rank:2/2/2)",1,1,1,FALSE,"Thickness",0.642145410496256,0.559952840323057,0.196820497564352,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_Choroid_0_21_improvement",12,0.188440438447159,0.557526366043161,-0.432202239680461,0.687943527393721,0.48850751191061,0.107079617007291,"Small",1,6,3.915,3.542,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=3.915±5.854,rank:1/1.5/1); C2(n=6,mem=0.92,out=-6.186±6.582,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.904626952602519,0.188440438447159,FALSE,FALSE,FALSE,FALSE
"baseline","OCTA","PA_Choroid_0_21_improvement",11,-0.183268782550297,0.589615663981293,-0.705574130915259,0.468064473201653,-0.267750262373135,0.426027718740529,"Small",2,8,1.597,2.506,"Best outcome & Most patients",2,"C2(n=8,mem=0.909,out=1.597±7.738,rank:1/1/2); C1(n=3,mem=0.91,out=-6.318±6.882,rank:2/2/1)",2,2,1,FALSE,"BloodFlow",0.825461929573811,0.813292842172646,0.183268782550297,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,0.181253927036096,0.593783528302356,-0.469690381771624,0.704526034846785,0.142538151860228,0.675888481974744,"Small",2,8,5.094,-2.196,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=5.094±24.963,rank:1/1/1); C1(n=3,mem=0.333,out=-2.88±2.074,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.675888481974744,0.181253927036096,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,0.179648034125379,0.597113330773508,-0.470983119087454,0.703689036786238,0.206910220442266,0.541569913666901,"Small",2,8,-0.722,-12.731,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.722±46.57,rank:1/1/1); C1(n=3,mem=0.333,out=-15.459±13.625,rank:2/2/2)",2,2,2,FALSE,"Thickness",0.597113330773508,0.618937044190744,0.179648034125379,FALSE,FALSE,FALSE,FALSE
"mid_recovery","VA","vision_improvement_1w",11,0.177833449300536,0.600884221687983,-0.472440497414207,0.702741514109527,0.0651190966146206,0.849136778259254,"Small",1,5,0.12,0.1,"Best outcome & Highest membership",2,"C2(n=6,mem=0.908,out=0.066±0.15,rank:2/1/2); C1(n=5,mem=0.948,out=0.12±0.192,rank:1/2/1)",1,2,1,TRUE,"Vision",0.734526807235125,0.849136778259254,0.177833449300536,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","VD_SVP_0_21_improvement",12,0.165988831521188,0.606150981280546,-0.450862516350511,0.675537861470992,-0.272989491950047,0.390623225718596,"Small",2,6,-0.257,-0.427,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.935,out=-2.334±1.74,rank:2/1.5/1); C2(n=6,mem=0.92,out=-0.257±3.467,rank:1/1.5/2)",2,1,1,TRUE,"BloodFlow",0.988476901210459,0.941971807305655,0.165988831521188,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","VD_SVP_0_21_improvement",12,0.160797515699136,0.617615777679746,-0.455101783264024,0.672627731180155,0.0944004371799258,0.770424711334465,"Small",2,5,-0.78,-0.466,"Best outcome & Highest membership",2,"C1(n=7,mem=0.5,out=-1.664±3.281,rank:2/1/2); C2(n=5,mem=0.512,out=-0.78±2.31,rank:1/2/1)",2,1,2,TRUE,"BloodFlow",0.682392984627737,0.789157769614539,0.160797515699136,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","VD_ICP_0_6_improvement",12,-0.15359577989599,0.633650628582899,-0.668564218866239,0.460936902582151,-0.118000546474907,0.714932188660238,"Small",1,7,-0.394,-2.108,"Best outcome & Most patients",2,"C1(n=7,mem=0.5,out=-0.394±4.968,rank:1/1/2); C2(n=5,mem=0.512,out=-2.146±7.458,rank:2/2/1)",1,1,2,FALSE,"BloodFlow",0.682392984627737,0.789157769614539,0.15359577989599,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","PA_SVP_0_6_improvement",12,0.149600341574821,0.642609912367025,-0.464151401507776,0.666296488592805,0.149493725819516,0.642849591459824,"Small",1,6,0.066,-0.174,"Best outcome & Most patients",2,"C1(n=6,mem=0.942,out=0.066±0.859,rank:1/1.5/1); C2(n=6,mem=0.909,out=-1.153±1.474,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.840506025825095,0.818172207312504,0.149600341574821,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","VD_SVP_0_21_improvement",12,-0.141724770641638,0.660397591719718,-0.66179831059947,0.470440641706161,-0.153139914254139,0.634670599552794,"Small",1,6,-1.268,-2.057,"Best outcome & Most patients",2,"C1(n=6,mem=0.942,out=-1.268±2.903,rank:1/1.5/1); C2(n=6,mem=0.909,out=-1.323±3.035,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.840506025825095,0.818172207312504,0.141724770641638,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,-0.141425311126472,0.67830116260617,-0.683328440976718,0.500948965557599,-0.527387402469772,0.0954798671543466,"Small",1,6,8.085,-2.196,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=8.085±28.38,rank:1/1/1); C2(n=5,mem=0.92,out=-3.28±5.7,rank:2/2/2)",1,1,1,FALSE,"Thickness",0.67830116260617,0.381919468617387,0.141425311126472,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_ICP_0_6_improvement",12,-0.136086724038987,0.673232093295165,-0.658554942555074,0.474905172633252,-0.00718393399868544,0.982322003908405,"Small",1,6,-0.267,-0.036,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=-0.267±1.049,rank:1/1.5/1); C2(n=6,mem=0.92,out=-0.371±1.394,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.982322003908405,0.136086724038987,FALSE,FALSE,FALSE,FALSE
"early_recovery","VA","vision_improvement_1w",12,-0.123984846575805,0.701048968114873,-0.651526992704875,0.484383100280145,0.236475963104441,0.459312202095209,"Small",1,5,0.159,0.195,"Best outcome & Highest membership",2,"C2(n=7,mem=0.92,out=0.057±0.14,rank:2/1/2); C1(n=5,mem=0.953,out=0.159±0.181,rank:1/2/1)",1,2,1,TRUE,"Vision",0.701048968114873,0.604199860257243,0.123984846575805,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","PA_SVP_0_21_improvement",12,0.123077964568282,0.703147606261597,-0.485087645016256,0.650996664652996,0.0249602353812234,0.938625417414092,"Small",2,8,-1.887,-0.929,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-1.887±3.809,rank:1/1/1); C1(n=4,mem=0.333,out=-2.777±2.637,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.820338873971864,0.947381622792988,0.123077964568282,FALSE,FALSE,FALSE,FALSE
"baseline","OCTA","PA_DCP_0_21_improvement",11,-0.120144743080619,0.724937813006637,-0.671615219180727,0.51699073883574,0.159710682819063,0.639015804564221,"Small",2,8,-0.477,0.424,"Best outcome & Most patients",2,"C2(n=8,mem=0.909,out=-0.477±5.852,rank:1/1/2); C1(n=3,mem=0.91,out=-3.192±7.395,rank:2/2/1)",2,2,1,FALSE,"BloodFlow",0.92264812564481,0.813292842172646,0.120144743080619,FALSE,FALSE,FALSE,FALSE
"baseline","VA","vision_improvement_1w",11,0.116534528515476,0.73293829454321,-0.519668510926701,0.669600357797874,0.304521994049384,0.362554435389446,"Small",2,6,0.132,0.148,"Best outcome & Most patients",2,"C2(n=6,mem=0.909,out=0.132±0.175,rank:1/1/2); C1(n=5,mem=0.91,out=0.12±0.084,rank:2/2/1)",2,2,1,FALSE,"Vision",0.73293829454321,0.362554435389446,0.116534528515476,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","VD_ICP_0_21_improvement",12,0.11525008723771,0.721340069894516,-0.491136375779585,0.646397541400185,-0.312501128942817,0.322691495323207,"Small",2,6,0.682,1.031,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.935,out=-0.61±0.945,rank:2/1.5/1); C2(n=6,mem=0.92,out=0.682±2.226,rank:1/1.5/2)",2,1,1,TRUE,"BloodFlow",0.988476901210459,0.941971807305655,0.11525008723771,FALSE,FALSE,FALSE,FALSE
"early_recovery","VA","vision_improvement_1m",15,0.115217584447445,0.682620861951795,-0.421949426677903,0.592509516846808,0.145770251324134,0.604199860257243,"Small",1,7,0.199,0.2,"Best outcome & Highest membership",2,"C2(n=8,mem=0.92,out=0.11±0.178,rank:2/1/2); C1(n=7,mem=0.944,out=0.199±0.181,rank:1/2/1)",1,2,1,TRUE,"Vision",0.701048968114873,0.604199860257243,0.115217584447445,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","PA_Choroid_0_6_improvement",12,0.114811438859291,0.72236354475802,-0.491473605193642,0.646138674646265,-0.0619852033885799,0.848237045237351,"Small",1,6,0.048,-0.019,"Best outcome & Most patients",2,"C1(n=6,mem=0.942,out=0.048±0.301,rank:1/1.5/1); C2(n=6,mem=0.909,out=-1.071±2.243,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.842757468884357,0.848237045237351,0.114811438859291,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_INL_0_6_improvement",11,-0.113982941531582,0.738607254068975,-0.668171389829574,0.521553567731571,0.0624451766935885,0.855274019749204,"Small",2,5,7.36,-0.49,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-2.427±1.897,rank:2/1/1); C2(n=5,mem=0.909,out=7.36±16.418,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.113982941531582,FALSE,FALSE,FALSE,FALSE
"mid_recovery","VA","vision_improvement_1m",14,0.0997001770588231,0.734526807235125,-0.454945424477927,0.598613691518346,-0.185577840330506,0.525307274010141,"Negligible",2,8,0.159,0.2,"Best outcome & Most patients",2,"C2(n=8,mem=0.909,out=0.159±0.224,rank:1/1/2); C1(n=6,mem=0.942,out=0.133±0.137,rank:2/2/1)",2,2,1,FALSE,"Vision",0.734526807235125,0.849136778259254,0.0997001770588231,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_SVP_0_6_improvement",12,-0.0954095726688336,0.768029563410992,-0.634565126865541,0.506209927326544,-0.122126877977652,0.705350584193491,"Negligible",1,6,-0.499,-0.432,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=-0.499±1.046,rank:1/1.5/1); C2(n=6,mem=0.92,out=-0.589±1.645,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.982322003908405,0.0954095726688336,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","VD_ICP_0_21_improvement",12,0.0905000856907439,0.779699214629328,-0.509883958557156,0.631597689971708,0.0865337340815987,0.789157769614539,"Negligible",2,5,0.217,0.075,"Best outcome & Highest membership",2,"C1(n=7,mem=0.5,out=-0.093±2.227,rank:2/1/2); C2(n=5,mem=0.512,out=0.217±1.026,rank:1/2/1)",2,1,2,TRUE,"BloodFlow",0.779699214629328,0.789157769614539,0.0905000856907439,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","VD_SVP_0_6_improvement",12,0.0854038815146306,0.791856973277768,-0.513674691839229,0.628500534286089,-0.0427889749392402,0.894955644044366,"Negligible",2,8,-2.114,-3.319,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-2.114±6.033,rank:1/1/1); C1(n=4,mem=0.333,out=-3.841±16.123,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.852769048145289,0.947381622792988,0.0854038815146306,FALSE,FALSE,FALSE,FALSE
"baseline","OCTA","VD_SVP_0_21_improvement",11,-0.083385796336605,0.807427079639531,-0.650711532127977,0.543684910449685,-0.281842381445405,0.401102725165859,"Negligible",1,3,0.622,-0.388,"Best outcome & Highest membership",2,"C2(n=8,mem=0.909,out=-2.104±3.043,rank:2/1/2); C1(n=3,mem=0.91,out=0.622±1.817,rank:1/2/1)",1,2,1,TRUE,"BloodFlow",0.941998259579453,0.813292842172646,0.083385796336605,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","VD_ICP_0_6_improvement",12,-0.0793282999317244,0.806406799539394,-0.624785531231836,0.518163562862747,0.094800899300181,0.769474006902177,"Negligible",1,6,1.308,1.256,"Best outcome & Most patients",2,"C1(n=6,mem=0.942,out=1.308±5.683,rank:1/1.5/1); C2(n=6,mem=0.909,out=-3.557±5.423,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.868438091811655,0.848237045237351,0.0793282999317244,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_INL_0_21_improvement",11,0.0651202527790535,0.849134126206566,-0.556493635143593,0.639994512712707,0.0240173756513802,0.944120133666604,"Negligible",2,5,3.703,0.072,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-1.906±3.603,rank:2/1/1); C2(n=5,mem=0.909,out=3.703±8.65,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.0651202527790535,FALSE,FALSE,FALSE,FALSE
"acute_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,0.0500467303334931,0.88382057372383,-0.566846011223578,0.630978640090039,0.0739303722716689,0.828967701245562,"Negligible",2,4,-2.214,-17.131,"Best outcome & Highest membership",2,"C1(n=7,mem=0.5,out=-6.185±42.858,rank:2/1/2); C2(n=4,mem=0.512,out=-2.214±40.683,rank:1/2/1)",2,1,2,TRUE,"Thickness",0.88382057372383,0.828967701245562,0.0500467303334931,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_ICP_0_21_improvement",12,0.0481398578254639,0.881896117207093,-0.540699970463687,0.605318025512968,0.0287357359947418,0.929360950408382,"Negligible",1,6,-0.477,-0.498,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=-0.477±2.589,rank:1/1.5/1); C2(n=6,mem=0.92,out=-1.049±3.221,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.982322003908405,0.0481398578254639,FALSE,FALSE,FALSE,FALSE
"baseline","OCTA","PA_ICP_0_21_improvement",11,-0.0431950758227329,0.899651423006011,-0.626827945159994,0.571488136451686,0.0939474604818017,0.783508060381896,"Negligible",2,8,-0.223,-0.086,"Best outcome & Most patients",2,"C2(n=8,mem=0.909,out=-0.223±2.244,rank:1/1/2); C1(n=3,mem=0.91,out=-2.186±4.62,rank:2/2/1)",2,2,1,FALSE,"BloodFlow",0.968855378621858,0.843777911180503,0.0431950758227329,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_OuterRetina_0_21_improvement",11,-0.0412572425596097,0.904135006634755,-0.625647976178084,0.572793956895558,-0.264191132165182,0.432437519548151,"Negligible",2,5,8.119,0.77,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-10.041±9.688,rank:2/1/1); C2(n=5,mem=0.909,out=8.119±19.107,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.0412572425596097,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_DCP_0_21_improvement",12,0.0403453365489017,0.900927819043582,-0.546203208217862,0.600346381035185,-0.265805557951361,0.403702203130995,"Negligible",2,6,-1.245,0.599,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.935,out=-1.694±6.136,rank:2/1.5/1); C2(n=6,mem=0.92,out=-1.245±6.078,rank:1/1.5/2)",2,1,1,TRUE,"BloodFlow",0.988476901210459,0.941971807305655,0.0403453365489017,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_Retina_0_21_improvement",11,0.0380258527830939,0.911617038371917,-0.574964538299361,0.623674380416531,-0.0768556020844167,0.822291701350179,"Negligible",2,5,20.913,-2.393,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-22.753±28.856,rank:2/1/1); C2(n=5,mem=0.909,out=20.913±51.686,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.0380258527830939,FALSE,FALSE,FALSE,FALSE
