"day","stat_type","bo_type","n_group1","n_group2","mean_group1","mean_group2","sd_group1","sd_group2","p_value","cohens_d","significant","comparison","p_adjusted","significant_adjusted"
22,"max","bo",22,7,98.9022727272727,99.0271428571429,0.312454672037275,0.100782651568328,0.11534171172767,-0.537890987197115,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.591454350693029,FALSE
22,"mean","bo",22,7,95.3583405230394,96.051459438733,1.08011092797855,1.13311914751289,0.185296665851228,-0.626161926215472,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.469418220156445,FALSE
22,"median","bo",22,7,95.8847727272727,96.5942857142857,1.10561928054213,0.936266649035005,0.121388681628191,-0.692580471667148,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.525567085244346,FALSE
22,"min","bo",22,7,84.2972727272727,86.5985714285714,3.5300616233906,3.46313166835755,0.157563205719914,-0.658123753879853,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.748425227169593,FALSE
22,"sd","bo",22,7,2.53715821927972,2.12690023309184,0.891968772965142,0.943764091863187,0.334867966404775,0.446791350075225,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.784024223625571,FALSE
22,"skew","bo",22,7,-1.17384643249643,-1.44821386103035,0.584067658598363,0.526490496818483,0.266909191389176,0.493444541786509,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.872702775328888,FALSE
23,"cv","bo",22,6,2.77316983360722,2.19259863837792,1.0957238253584,0.724877327009129,0.149411602523041,0.624946456718918,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.630848988430617,FALSE
23,"iqr","bo",22,6,2.68306818181818,2.65708333333333,1.39605799865409,1.07649014935886,0.961906144181877,0.0208452941672247,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.997960139087083,FALSE
23,"kurt","bo",22,6,6.76788539700004,8.40575640663478,3.86306522422168,3.84756023049656,0.38282018940774,-0.424833940605184,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.797207991149175,FALSE
23,"max","bo",22,6,99.0345454545455,99.0283333333333,0.07481579109655,0.0560059520646395,0.827959258609884,0.0940040582987139,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.89892719506216,FALSE
23,"mean","bo",22,6,95.3665337431898,96.2368194167195,0.976770307685766,0.581183671274583,0.0156639378880038,-1.08285423255877,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.23174615817556,FALSE
23,"median","bo",22,6,96.0075,96.585,0.968561463988637,0.825487734615119,0.177440187777544,-0.641757527440084,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.612975194140608,FALSE
23,"min","bo",22,6,84.0081818181818,84.1666666666667,3.52133989158028,4.54608696206602,0.939206671906763,-0.0389768778455338,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.949906516384822,FALSE
23,"sd","bo",22,6,2.63807173714753,2.11004992340029,1.02380672854882,0.697444091329229,0.16758733772578,0.602792813253268,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.689600665264127,FALSE
23,"skew","bo",22,6,-1.41535477858479,-1.53298902245168,0.800138823674138,1.01278541747714,0.800339672711208,0.12888932295695,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.911365766980617,FALSE
24,"cv","bo",22,7,2.45596906796597,2.31943670839661,0.680261066363722,0.990846754424474,0.742762660640329,0.160652300400445,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.986419565039714,FALSE
24,"iqr","bo",22,7,2.46375,2.25107142857143,0.824748789314776,1.06487074444787,0.640571043590954,0.223306264521308,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.911928388587907,FALSE
24,"kurt","bo",22,7,5.82791835088699,7.82631525623681,2.64929150709291,6.62612135765097,0.463241863179257,-0.396035860042586,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.797207991149175,FALSE
24,"max","bo",22,7,98.895,98.9285714285714,0.335966976835238,0.278114399209423,0.796273911671096,-0.108856683988805,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.892302171373335,FALSE
24,"mean","bo",22,7,95.6405081970893,95.5821190879161,0.799422771947055,1.01506678875756,0.892620706470353,0.0639089649458514,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.942210745718706,FALSE
24,"median","bo",22,7,95.9813636363636,96.0478571428571,1.03119230784446,1.01275143850329,0.883176875724798,-0.0650612821303881,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.996698893001158,FALSE
24,"min","bo",22,7,85.2522727272727,85.46,3.65853331504799,3.33126102249584,0.890992241105437,-0.059372262343642,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.949906516384822,FALSE
24,"sd","bo",22,7,2.34669465074786,2.21127967704945,0.641040433798267,0.926717969286007,0.728150546796109,0.169951284929358,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.966758182351497,FALSE
24,"skew","bo",22,7,-1.21164947320901,-1.40873659865536,0.935704082154118,0.954987585733449,0.643044150242338,0.208470665810306,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.872702775328888,FALSE
25,"cv","bo",19,7,2.4151932743995,1.78681161770935,0.801172136840165,1.04275058112044,0.183285125384913,0.675795326703013,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.634186431130203,FALSE
25,"iqr","bo",19,7,2.54263157894737,1.82357142857143,1.11225667553883,1.0838394879844,0.164339162037098,0.654798246201278,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.891485183817783,FALSE
25,"kurt","bo",19,7,6.71203729262706,81.7274158027526,3.77637670430563,195.927641187473,0.350179963320085,-0.541363457967228,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.797207991149175,FALSE
25,"max","bo",19,7,98.991052631579,99.0714285714286,0.139598421546396,0.135699247287102,0.210600505085224,-0.58386167615303,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.789557454531413,FALSE
25,"mean","bo",19,7,95.5634041450729,96.3369940035885,0.779881366356975,1.29456797982303,0.177496209538788,-0.72387935899488,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.469418220156445,FALSE
25,"median","bo",19,7,96.0213157894737,96.3628571428571,0.793796857068859,1.2182975045217,0.509966747761247,-0.332176262045479,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.832915386715043,FALSE
25,"min","bo",19,7,84.8336842105263,87.5,3.44027810653331,5.46779967933476,0.263291508778579,-0.583700652159742,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.875077554142984,FALSE
25,"sd","bo",19,7,2.30319823549092,1.71054384128523,0.748641966423204,0.989090867455727,0.184823401732609,0.67566322372821,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.689600665264127,FALSE
25,"skew","bo",19,7,-1.25607974767957,-4.38097710564252,0.81858359971614,8.20449664507675,0.353039463106238,0.535979149341531,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.872702775328888,FALSE
26,"cv","bo",20,8,2.63071550771222,2.51238435903859,1.47174215884228,0.429131766124383,0.746748510004555,0.109160018968594,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.986419565039714,FALSE
26,"iqr","bo",20,8,3.140125,2.6003125,2.91876973395786,1.13344090328962,0.487175962892172,0.243813858065824,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.911928388587907,FALSE
26,"kurt","bo",20,8,25.3030824588864,6.03161823139262,87.0739219891116,2.9702080990089,0.335330770437503,0.312816089443497,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.797207991149175,FALSE
26,"max","bo",20,8,98.9445,98.82125,0.262908329030643,0.440468500576374,0.47776558795471,0.339792687418494,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.789557454531413,FALSE
26,"mean","bo",20,8,95.5470536417243,95.7815580473269,0.981213716027665,0.625046366377102,0.460055228207437,-0.285064252335659,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.680972411758655,FALSE
26,"median","bo",20,8,96.14,95.995,0.91122531733231,0.605870094515792,0.629274213037045,0.187396524634173,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.832915386715043,FALSE
26,"min","bo",20,8,85.4515,84.74,4.46545839575407,2.44967636346402,0.595551157916405,0.19755798834642,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.927892524846704,FALSE
26,"sd","bo",20,8,2.50206350617234,2.40562485547742,1.37088853101556,0.406189200679556,0.778076436602076,0.095387430489166,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.966758182351497,FALSE
26,"skew","bo",20,8,-2.12112973669713,-1.44007210278371,4.24338819552067,0.758342003779954,0.497034652335568,-0.22343918744626,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.872702775328888,FALSE
27,"cv","bo",20,7,2.59472973320971,2.37048804916628,0.864965216071527,0.662774611213619,0.490452042834528,0.29102240097077,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.975948105709702,FALSE
27,"iqr","bo",20,7,2.76825,2.27678571428571,1.42514659910739,0.963735910279315,0.325201696790782,0.403992773824055,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.911928388587907,FALSE
27,"kurt","bo",20,7,6.45972832633978,4.98560614936057,4.29035882543595,1.98230476395451,0.238395511471598,0.441101835355261,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.797207991149175,FALSE
27,"max","bo",20,7,98.968,98.7571428571429,0.200960849813824,0.430415082051201,0.252037588645942,0.627759009467491,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.789557454531413,FALSE
27,"mean","bo",20,7,95.3826617179368,95.3574707379233,0.954958126101381,0.818022071890569,0.947634196060443,0.0283321600777569,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.947634196060443,FALSE
27,"median","bo",20,7,95.945,95.7542857142857,1.04315185350633,0.730818197703943,0.605466870591698,0.211757039201289,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.832915386715043,FALSE
27,"min","bo",20,7,84.5885,86.2642857142857,3.61241029755684,3.62105811949517,0.315315906437088,-0.463341904623465,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.875077554142984,FALSE
27,"sd","bo",20,7,2.47031666930296,2.25721343359458,0.811658071247664,0.615666926526536,0.482197200180993,0.295829153912961,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.965206816330844,FALSE
27,"skew","bo",20,7,-1.45537766527889,-1.08560855850315,0.747582424422094,0.523941286677196,0.173890737035465,-0.572823002703736,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.872702775328888,FALSE
28,"cv","bo",20,7,2.53866812113546,2.58101946683868,0.949690741179928,1.23372138229341,0.936010414953915,-0.0384695947056938,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.986419565039714,FALSE
28,"iqr","bo",20,7,2.863,2.33214285714286,1.71554725041925,1.6251098863945,0.478777964057586,0.317699602856038,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.911928388587907,FALSE
28,"kurt","bo",20,7,4.89284528258682,4.68412648739432,2.39097811209765,1.73112547329796,0.808328317826901,0.0999950384010962,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.901944869422252,FALSE
28,"max","bo",20,7,98.946,98.8828571428571,0.234821320649508,0.399863071801431,0.70408031303314,0.19256978957337,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.892302171373335,FALSE
28,"mean","bo",20,7,95.3973739815432,95.7260747633724,0.769713540336304,0.834285883718636,0.382094585023765,-0.409519789774245,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.670814727865742,FALSE
28,"median","bo",20,7,95.83175,96.2942857142857,0.726201862251014,1.16835863704682,0.3555000864208,-0.475499689159633,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.75050018244391,FALSE
28,"min","bo",20,7,85.9495,86.4042857142857,3.86888461418724,4.40738719705472,0.813733915546729,-0.109669205759963,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.949906516384822,FALSE
28,"sd","bo",20,7,2.41670760913411,2.46722922512681,0.889564466363843,1.17193406551989,0.919529958840669,-0.0485610329878764,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.986585450142768,FALSE
28,"skew","bo",20,7,-1.03290756190119,-0.721480310985994,0.604195619655871,1.00109284299015,0.461730176545683,-0.376659872338285,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.872702775328888,FALSE
29,"cv","bo",20,7,2.30988498901372,2.21227237441218,0.970248313357773,0.666877239951213,0.773024918723965,0.117252620729542,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.986419565039714,FALSE
29,"iqr","bo",20,7,2.575,2.1925,1.33589020191741,0.821972982118835,0.386847313550177,0.344871657414324,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.911928388587907,FALSE
29,"kurt","bo",20,7,42.2968061291187,7.61509066743298,162.588163151807,3.50302444871497,0.352368485844872,0.301596201132988,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.797207991149175,FALSE
29,"max","bo",20,7,98.8925,98.91,0.31281194956311,0.408044115262064,0.920061971943986,-0.0481351476500008,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.951086774562535,FALSE
29,"mean","bo",20,7,95.6091591664782,95.9553889614467,0.960132243715448,0.325204051401793,0.173940825564106,-0.483019803889715,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.469418220156445,FALSE
29,"median","bo",20,7,95.932,96.1114285714286,0.863149679036638,0.411761604630178,0.476840597895338,-0.265336464064973,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.832915386715043,FALSE
29,"min","bo",20,7,85.316,85.86,4.03335879359805,4.76959816616313,0.79321478618629,-0.123164821966897,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.949906516384822,FALSE
29,"sd","bo",20,7,2.20145314457921,2.12243290760455,0.912114059251185,0.637984856763316,0.805779714575176,0.100397234468886,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.966758182351497,FALSE
29,"skew","bo",20,7,-2.47009683815836,-1.27876513000704,5.81596762923389,1.36528679113315,0.403059314097661,-0.282018464158446,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.872702775328888,FALSE
30,"cv","bo",21,7,2.40702335049557,2.17443730511564,1.00384856994804,0.979472665803698,0.599947848802322,0.234524268207642,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.986419565039714,FALSE
30,"iqr","bo",21,7,2.29273809523809,1.69964285714286,1.40294531806346,0.50386925505579,0.112169474902243,0.562669982400853,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.852488009257043,FALSE
30,"kurt","bo",21,7,7.35710070341845,8.37259588631732,3.93549446827069,5.24555210402528,0.650353887516432,-0.218997306923621,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.797207991149175,FALSE
30,"max","bo",21,7,98.9652380952381,98.87,0.257596953546021,0.306104557300277,0.477890038269013,0.336658404427329,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.789557454531413,FALSE
30,"mean","bo",21,7,95.4279127890359,95.789002340382,0.7644720432659,0.755367345427142,0.299410011487708,-0.47515951358859,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.632087802029607,FALSE
30,"median","bo",21,7,95.7961904761905,96.0507142857143,0.567377530313602,0.287466354138887,0.137215535639012,-0.565920040290307,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.525567085244346,FALSE
30,"min","bo",21,7,84.7309523809524,85.0057142857143,3.71495612997234,5.15567602144425,0.899564157492654,-0.0611474249232451,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.949906516384822,FALSE
30,"sd","bo",21,7,2.29230121833172,2.07747306904604,0.943401528056077,0.918762485051425,0.605627567656052,0.230709373886431,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.966758182351497,FALSE
30,"skew","bo",21,7,-1.37208794775548,-1.50317456584664,0.772131715119513,1.00243213767165,0.759520661750463,0.146510881741354,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery0",0.911365766980617,FALSE
-7,"cv","bo",7,11,2.66670557743527,2.7875910580667,0.694967164002999,1.46083078339268,0.816800898592238,-0.105678535327929,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.934635878571568,FALSE
-7,"iqr","bo",7,11,2.20392857142857,2.83681818181818,0.867065041224871,2.49114283284527,0.453381718187577,-0.339323087807316,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.796429716648485,FALSE
-7,"kurt","bo",7,11,6.6777178036482,8.18983902294589,2.17608214271743,5.36849002730357,0.418681886261459,-0.369161491516803,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.757335821578142,FALSE
-7,"max","bo",7,11,98.8828571428571,99.0363636363636,0.396724685632841,0.107076862792361,0.352396436643497,-0.528303623863053,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.535642583698116,FALSE
-7,"mean","bo",7,11,95.0812189862007,95.735467070942,0.53188577196301,1.51260843250478,0.211302096128425,-0.577053374785833,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.482873116849879,FALSE
-7,"median","bo",7,11,95.58,96.1336363636364,0.460108682813095,0.990770132041459,0.13000956826694,-0.71673754208216,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.290609623184926,FALSE
-7,"min","bo",7,11,83.9585714285714,84.2563636363636,1.6913449142761,3.46365204005042,0.811074981845236,-0.109258434769461,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.930158327163695,FALSE
-7,"sd","bo",7,11,2.53317622202925,2.64932442986314,0.650398778267566,1.33487090691672,0.808740047830744,-0.110619876579369,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.922256090628894,FALSE
-7,"skew","bo",7,11,-1.53631876596379,-1.63736194913623,0.588900968544467,0.617035608953179,0.733022710420091,0.167530693839942,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.898543967611724,FALSE
-6,"cv","bo",14,12,2.34872921913687,2.57498314887516,1.47336771071329,1.06448677919246,0.654739823047507,-0.17603326990837,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.934635878571568,FALSE
-6,"iqr","bo",14,12,2.19946428571429,2.44208333333333,2.00897342196576,1.45155356950803,0.724861856041795,-0.138436391670552,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.918158350986273,FALSE
-6,"kurt","bo",14,12,10.0452978871563,9.49332172059706,13.0494388397048,9.40363055332331,0.901674974851617,0.0485314847087689,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.95176802901004,FALSE
-6,"max","bo",14,12,98.7035714285714,98.885,0.686626167944025,0.382610649473991,0.40655825064551,-0.326422748499735,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.594200520174207,FALSE
-6,"mean","bo",14,12,95.8454140236191,95.8453375712645,1.30493888948926,1.31826129563448,0.999883085711476,5.82886271094274e-05,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.999883085711476,FALSE
-6,"median","bo",14,12,96.5235714285714,96.5579166666667,1.34770235896196,1.41336390851004,0.950227043297891,-0.0248712105873404,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.950227043297891,FALSE
-6,"min","bo",14,12,86.1114285714286,84.21,4.39427924805538,3.76090898103588,0.24612359114746,0.464911368439015,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.769544109830884,FALSE
-6,"sd","bo",14,12,2.24173384001088,2.45874810840272,1.3879072959753,0.99066821197722,0.647422711194097,-0.179981442931539,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.922256090628894,FALSE
-6,"skew","bo",14,12,-1.62762018337002,-1.84703699784898,1.7709442660032,1.34371910044635,0.723103945843067,0.139585799810027,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.898543967611724,FALSE
-5,"cv","bo",15,13,2.57196501424749,2.37834796344611,1.06069129798633,1.08393544319505,0.638093827237599,0.180549534399593,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.934635878571568,FALSE
-5,"iqr","bo",15,13,2.716,2.98461538461539,1.54479650763458,1.4332927003036,0.63736725233545,-0.180268140610737,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.897035392175819,FALSE
-5,"kurt","bo",15,13,6.1601811155889,5.24772980900063,3.62782053867243,2.77292376190738,0.458387470955191,0.282598405496465,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.757335821578142,FALSE
-5,"max","bo",15,13,98.8526666666667,99.03,0.473851493714261,0.140949163412438,0.185478586128031,-0.507286239890236,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.458679702196419,FALSE
-5,"mean","bo",15,13,95.6870184365799,95.862212670259,1.1672577974339,1.28347293615407,0.710429139389495,-0.142812575869899,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.930823470716222,FALSE
-5,"median","bo",15,13,96.4943333333333,95.915,1.4719919286787,1.18286375659527,0.259096601291014,0.433867677358817,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.439343983058186,FALSE
-5,"min","bo",15,13,85.2913333333333,86.4769230769231,4.56247718846222,5.10523650221905,0.525800978599715,-0.244882250298336,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.930158327163695,FALSE
-5,"sd","bo",15,13,2.45558795038664,2.27064529043685,0.998204804524003,1.01394691456488,0.631966243378719,0.183820134951896,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.922256090628894,FALSE
-5,"skew","bo",15,13,-1.37444440389191,-0.808671296342469,0.776599138151885,0.984391039290519,0.108574846253223,-0.63813534943247,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.412584415762249,FALSE
-4,"cv","bo",16,15,2.27396957141902,2.69241204788751,1.10401257157911,0.979146760935247,0.272784273235001,-0.401018571878912,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.897243294272704,FALSE
-4,"iqr","bo",16,15,2.6046875,3.33883333333334,1.7550305968368,1.60205723398148,0.233241640848629,-0.436917276755559,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.796429716648485,FALSE
-4,"kurt","bo",16,15,5.71478767865012,6.20295109958958,2.78853685229408,3.20226367525229,0.655212439103392,-0.162583767994371,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.919147726976991,FALSE
-4,"max","bo",16,15,98.881875,98.9866666666667,0.255008986769747,0.295892515877608,0.301369063085829,-0.37939372601354,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.535642583698116,FALSE
-4,"mean","bo",16,15,95.5499509243682,96.1404425852545,1.39894132718572,1.36365263701029,0.2437688726941,-0.427455861804541,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.49856182011502,FALSE
-4,"median","bo",16,15,96.0109375,96.6893333333333,1.27857501246505,1.94964087047064,0.266520773067447,-0.411494745918829,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.439343983058186,FALSE
-4,"min","bo",16,15,86.32875,85.0146666666667,3.12826229718673,2.74381607741238,0.223032473397009,0.446613945355205,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.769544109830884,FALSE
-4,"sd","bo",16,15,2.16025740140264,2.57861586710233,1.01034264335613,0.901268681535055,0.23301182303761,-0.436991658311483,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.804949934129926,FALSE
-4,"skew","bo",16,15,-1.1508725960148,-1.39676666455816,0.586690786854313,0.77665740940428,0.331419856691996,0.357269314070769,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.572452479740721,FALSE
-3,"cv","bo",19,15,2.36163001635649,2.53024836754966,0.954139963598241,0.92674787942504,0.606848538174713,-0.179277539974441,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.934635878571568,FALSE
-3,"iqr","bo",19,15,2.34868421052632,2.71583333333334,1.32911686647068,1.62667020393839,0.485419284692576,-0.247178014047443,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.796429716648485,FALSE
-3,"kurt","bo",19,15,5.77283211511817,7.24188634640518,2.51928979306326,3.56090759261201,0.188596328296699,-0.476287289317383,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.743972469261564,FALSE
-3,"max","bo",19,15,98.7563157894737,99.0433333333333,0.532063180524809,0.0759385716659634,0.0315699405105565,-0.75523363020338,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.311540754019235,FALSE
-3,"mean","bo",19,15,95.7606700836936,95.6344337631272,1.08479186865773,1.47649466567585,0.783851343761029,0.0974397031019133,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.930823470716222,FALSE
-3,"median","bo",19,15,96.3592105263158,96.0706666666667,1.36328673836217,1.36726638990081,0.545265213280389,0.211344397737738,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.668389616279187,FALSE
-3,"min","bo",19,15,85.9131578947368,83.8646666666667,4.58960667962781,2.85978487369409,0.121481595364924,0.535721642037081,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.769544109830884,FALSE
-3,"sd","bo",19,15,2.25772125451739,2.40814974369513,0.90440705493896,0.825777592881818,0.616663435911914,-0.173707920343372,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.922256090628894,FALSE
-3,"skew","bo",19,15,-1.29123028433415,-1.54157495602323,0.74645062417571,0.614771622040717,0.29169511626494,0.366114333977996,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.555620185678872,FALSE
-2,"cv","bo",17,15,2.54984426250887,2.55476848524606,0.864767290032314,1.20517266395406,0.989634115651567,-0.00469478089247772,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.99983541538062,FALSE
-2,"iqr","bo",17,15,2.62676470588235,2.9855,0.854121334282473,1.92484442785088,0.513347079795474,-0.240915287633314,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.796429716648485,FALSE
-2,"kurt","bo",17,15,6.81938333528532,7.11236649833791,2.68817334649853,5.49303814021673,0.853030719707371,-0.0677521913971473,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.95176802901004,FALSE
-2,"max","bo",17,15,98.8041176470588,98.964,0.450694725167843,0.272286613699609,0.22933985109821,-0.429405326836534,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.458679702196419,FALSE
-2,"mean","bo",17,15,95.4715901054301,95.823719287694,0.832919705811192,1.72219485557617,0.479416848273125,-0.260311682059578,FALSE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.759076676432448,FALSE
